task_id,activity_name,building,level,axis,discipline,activity_type,is_outdoor,planned_start,planned_finish,planned_duration_days,predecessor_count,is_critical_path,float_days,contractor_id,contractor_avg_delay_days,contract_type,season,material_delivery_status,crew_size,open_rfi_count,open_ncr_count,pending_submittal_count,actual_finish_date,delay_days,delay_category
ACT-00946,Lean Concrete - G_H 2 / Axis 16-23,A1,U00,---,Civil,Construction,1,2025-06-06,2025-06-23,17,2,0,3,Vendor_E,7.9,Unit Price,Summer,Delivered,16,1,0,0,2025-07-01,8.0,Mild
ACT-00947,Lean Concrete - G_H 3 / Axis 23-32,A1,U00,---,Civil,Construction,1,2024-02-23,2024-03-27,33,5,0,10,Vendor_E,8.2,Lump Sum,Winter,Delivered,12,0,0,0,2024-04-11,15.2,Moderate
ACT-00948,Lean Concrete -Zone F&EXT,A1,U00,F&EXT,Civil,Construction,1,2025-02-06,2025-02-15,9,5,1,0,Vendor_F,9.9,Lump Sum,Winter,In Transit,13,1,1,1,2025-03-06,18.9,Severe
ACT-00949,Additional Excavation Works,A1,U00,---,Civil,Construction,1,2024-11-06,2024-12-03,27,5,0,1,Vendor_F,9.3,Unit Price,Autumn,Delivered,10,0,1,1,2024-12-12,8.6,Mild
ACT-00950,Underground Piping,A1,U00,---,MEP,Construction,1,2025-06-13,2025-06-29,16,6,0,3,Vendor_E,7.1,Unit Price,Summer,Delivered,15,2,0,0,2025-07-08,8.7,Mild
ACT-00951,Backfilling,A1,U00,---,Other,Construction,1,2025-03-21,2025-04-08,18,1,0,12,Vendor_A,-0.3,Lump Sum,Spring,Delivered,22,2,0,1,2025-04-08,-0.1,On Time
ACT-00952,Stabilizasyon,A1,U00,---,Other,Construction,1,2025-01-23,2025-01-24,1,1,1,0,Vendor_D,4.8,Lump Sum,Winter,Delivered,24,1,0,0,2025-02-05,12.4,Moderate
ACT-00953,Stabilizasyon Curing,A1,U00,---,Other,Construction,1,2025-05-28,2025-06-04,7,5,1,0,Vendor_A,-1.3,Lump Sum,Spring,Delivered,8,0,0,1,2025-06-05,1.1,On Time
ACT-00954,Piping Works,A1,U00,---,MEP,Construction,1,2024-04-10,2024-04-13,3,6,0,1,Vendor_E,8.7,Lump Sum,Spring,Delivered,19,0,0,0,2024-04-21,7.5,Mild
ACT-00955,Crushstone,A1,U00,---,Other,Construction,1,2024-08-05,2024-08-22,17,1,1,0,Vendor_A,1.1,Lump Sum,Summer,Delivered,24,0,0,1,2024-08-24,2.4,On Time
ACT-00956,Lean Concrete,A1,U00,---,Civil,Construction,1,2025-04-14,2025-05-03,19,5,1,0,Vendor_G,16.7,Unit Price,Spring,Delivered,14,3,0,0,2025-05-23,19.6,Severe
ACT-00957,Trench (300m),A1,U00,---,Other,Construction,1,2024-03-09,2024-04-01,23,2,0,8,Vendor_D,6.1,Lump Sum,Spring,Delivered,24,2,0,0,2024-04-12,10.8,Mild
ACT-00958,SOG,A1,U00,---,Civil,Construction,1,2025-06-03,2025-06-11,8,3,1,0,Vendor_B,-1.0,Lump Sum,Summer,In Transit,21,3,0,1,2025-06-14,3.2,On Time
ACT-00959,SOG Curing,A1,U00,---,Civil,Construction,1,2025-02-20,2025-03-24,32,6,1,0,Vendor_C,2.1,Unit Price,Winter,Ordered,14,2,0,0,2025-04-05,12.3,Moderate
ACT-00960,Chemical Resistant Epoxy Works,A1,U00,---,Process,Construction,1,2024-09-08,2024-09-26,18,3,0,2,Vendor_F,10.5,Time & Material,Autumn,Delivered,22,2,0,1,2024-10-04,8.4,Mild
ACT-00961,Additional Excavation Works,A1,U00,---,Civil,Construction,1,2024-07-15,2024-08-03,19,3,0,8,Vendor_A,-0.3,Time & Material,Summer,Ordered,10,2,0,2,2024-08-09,5.9,Mild
ACT-00962,Underground Piping,A1,U00,---,MEP,Construction,1,2024-04-03,2024-04-06,3,3,1,0,Vendor_D,3.3,Unit Price,Spring,Delivered,8,1,0,0,2024-04-15,9.1,Mild
ACT-00963,Backfilling,A1,U00,---,Other,Construction,1,2024-03-05,2024-03-13,8,2,0,8,Vendor_A,-1.0,Lump Sum,Spring,In Transit,19,0,2,0,2024-03-14,1.2,On Time
ACT-00964,Stabilizasyon,A1,U00,---,Other,Construction,1,2024-08-30,2024-09-15,16,1,0,11,Vendor_E,6.9,Lump Sum,Summer,Ordered,22,1,0,3,2024-09-24,8.7,Mild
ACT-00965,Stabilizasyon Curing,A1,U00,---,Other,Construction,1,2025-04-14,2025-04-16,2,2,1,0,Vendor_B,1.3,Unit Price,Spring,Not Ordered,13,0,1,0,2025-04-26,9.7,Mild
ACT-00966,Piping Works,A1,U00,---,MEP,Construction,1,2024-10-28,2024-11-05,8,4,0,1,Vendor_C,1.5,Lump Sum,Autumn,Delivered,19,1,2,1,2024-11-14,8.9,Mild
ACT-00967,Crushstone,A1,U00,---,Other,Construction,1,2024-09-14,2024-09-19,5,6,0,6,Vendor_D,2.9,Lump Sum,Autumn,Delivered,9,0,0,2,2024-09-24,4.6,On Time
ACT-00968,Trench (158m),A1,U00,---,Other,Construction,1,2024-07-05,2024-07-16,11,1,1,0,Vendor_A,-0.5,Time & Material,Summer,Delivered,14,1,1,1,2024-07-19,2.9,On Time
ACT-00969,Lean Concrete,A1,U00,---,Civil,Construction,1,2024-04-08,2024-04-14,6,5,0,11,Vendor_G,16.9,Lump Sum,Spring,Delivered,24,2,0,1,2024-04-27,13.3,Moderate
ACT-00970,SOG,A1,U00,---,Civil,Construction,1,2025-07-02,2025-07-24,22,4,0,12,Vendor_C,1.1,Time & Material,Summer,In Transit,7,2,1,0,2025-08-03,10.0,Mild
ACT-00971,SOG Curing,A1,U00,---,Civil,Construction,1,2024-01-28,2024-02-08,11,4,0,1,Vendor_B,1.2,Lump Sum,Winter,In Transit,17,3,0,2,2024-02-15,7.1,Mild
ACT-00972,Chemical Resistant Epoxy Works,A1,U00,---,Process,Construction,1,2024-07-01,2024-07-12,11,6,0,4,Vendor_E,7.6,Lump Sum,Summer,Delivered,9,2,1,0,2024-07-25,12.8,Moderate
ACT-00973,Additional Excavation Works,A1,U00,---,Civil,Construction,1,2025-03-05,2025-03-28,23,2,1,0,Vendor_F,11.1,Unit Price,Spring,Delivered,17,1,0,2,2025-04-10,13.4,Moderate
ACT-00974,Underground Piping,A1,U00,---,MEP,Construction,1,2024-10-22,2024-11-05,14,4,0,9,Vendor_G,13.8,Lump Sum,Autumn,Delivered,12,2,0,0,2024-11-19,14.0,Moderate
ACT-00975,Backfilling,A1,U00,---,Other,Construction,1,2024-07-02,2024-07-14,12,2,1,0,Vendor_C,3.1,Time & Material,Summer,In Transit,15,2,0,0,2024-07-20,6.3,Mild
ACT-00976,Stabilizasyon,A1,U00,---,Other,Construction,1,2025-07-04,2025-07-10,6,4,0,18,Vendor_B,0.9,Lump Sum,Summer,Not Ordered,20,1,0,2,2025-07-22,12.1,Moderate
ACT-00977,Stabilizasyon Curing,A1,U00,---,Other,Construction,1,2024-12-14,2024-12-22,8,2,0,7,Vendor_G,16.3,Unit Price,Winter,In Transit,22,3,2,0,2025-01-14,22.7,Severe
ACT-00978,Piping Works,A1,U00,---,MEP,Construction,1,2024-06-22,2024-07-03,11,1,0,2,Vendor_A,-0.6,Unit Price,Summer,In Transit,23,1,0,2,2024-07-03,-0.2,On Time
ACT-00979,Crushstone,A1,U00,---,Other,Construction,1,2025-04-16,2025-04-30,14,4,0,2,Vendor_E,7.7,Unit Price,Spring,Delivered,18,3,0,1,2025-05-17,17.3,Severe
ACT-00980,Trench Works (82m),A1,U00,---,Other,Construction,1,2024-04-05,2024-04-12,7,2,1,0,Vendor_A,0.5,Time & Material,Spring,Delivered,17,1,0,1,2024-04-17,4.7,On Time
ACT-00981,Wall Works,A1,U00,---,Other,Construction,1,2024-09-21,2024-09-22,1,3,1,0,Vendor_C,3.1,Lump Sum,Autumn,Delivered,8,0,0,0,2024-09-30,7.8,Mild
ACT-00982,SOG,A1,U00,---,Civil,Construction,1,2025-04-12,2025-04-16,4,3,0,2,Vendor_G,15.5,Time & Material,Spring,Ordered,15,0,0,0,2025-05-09,22.9,Severe
ACT-00983,Epoxy,A1,U00,---,Process,Construction,1,2025-06-29,2025-07-16,17,4,0,4,Vendor_D,7.2,Unit Price,Summer,Delivered,19,2,0,2,2025-07-30,14.5,Moderate
ACT-00984,Additional Piping Works - Zone B,A1,U00,B,MEP,Construction,1,2024-08-08,2024-08-18,10,6,1,0,Vendor_D,5.3,Unit Price,Summer,In Transit,14,0,0,0,2024-08-29,11.2,Moderate
ACT-00985,Pit and Trench Works,A1,U00,B,Other,Construction,1,2024-03-29,2024-04-07,9,2,0,6,Vendor_A,1.0,Lump Sum,Spring,Delivered,7,1,0,0,2024-04-10,3.0,On Time
ACT-00986,Additional Piping Works - Zone A,A1,U00,A,MEP,Construction,1,2024-11-16,2024-12-01,15,1,0,12,Vendor_B,0.7,Lump Sum,Autumn,In Transit,21,1,0,0,2024-12-04,3.4,On Time
ACT-00987,Pit and Trench Works,A1,U00,A,Other,Construction,1,2025-06-07,2025-07-10,33,6,1,0,Vendor_A,-0.9,Unit Price,Summer,In Transit,19,1,0,2,2025-07-13,3.1,On Time
ACT-00988,Additional Piping Works - Zone C,A1,U00,C,MEP,Construction,1,2025-01-08,2025-01-22,14,6,0,24,Vendor_F,9.8,Lump Sum,Winter,Delivered,24,3,0,1,2025-02-07,15.7,Moderate
ACT-00989,Pit and Trench Works,A1,U00,C,Other,Construction,1,2024-12-05,2024-12-14,9,4,0,8,Vendor_D,2.7,Lump Sum,Winter,In Transit,14,1,0,1,2024-12-20,6.0,Mild
ACT-00990,Additional Piping Works - Zone D,A1,U00,D,MEP,Construction,1,2024-06-30,2024-07-05,5,1,0,14,Vendor_A,-1.0,Lump Sum,Summer,In Transit,17,0,0,0,2024-06-29,-5.6,On Time
ACT-00991,Pit and Trench Works,A1,U00,D,Other,Construction,1,2024-12-07,2024-12-14,7,2,1,0,Vendor_C,1.7,Lump Sum,Winter,Delivered,20,1,0,1,2024-12-20,6.1,Mild
ACT-00992,Additional Piping Works - Zone E,A1,U00,E,MEP,Construction,1,2025-05-06,2025-05-29,23,3,0,4,Vendor_F,11.4,Unit Price,Spring,Ordered,17,1,0,0,2025-06-10,12.0,Moderate
ACT-00993,Pit and Trench Works,A1,U00,E,Other,Construction,1,2024-08-04,2024-08-10,6,2,1,0,Vendor_A,-1.7,Unit Price,Summer,Delivered,5,2,0,0,2024-08-11,1.0,On Time
ACT-00994,Additional Piping Works - Zone F & EXT,A1,U00,---,MEP,Construction,1,2024-05-24,2024-06-04,11,6,0,10,Vendor_B,1.2,Lump Sum,Spring,Delivered,22,0,0,1,2024-06-07,3.1,On Time
ACT-00995,Pit and Trench Works,A1,U00,---,Other,Construction,1,2024-09-30,2024-10-08,8,1,0,13,Vendor_D,5.4,Lump Sum,Autumn,Delivered,17,2,1,0,2024-10-19,10.6,Mild
ACT-00996,"Slab on Grade Concrete Pouring (excl. cargolift, axis AB and G-H)",A1,U00,B,Civil,Construction,1,2024-08-05,2024-08-22,17,3,0,5,Vendor_A,0.7,Lump Sum,Summer,Delivered,5,1,0,1,2024-08-23,0.6,On Time
ACT-00997,"Slab on Grade Concrete Pouring (excl. cargolift, axis AB and G-H)",A1,U00,A,Civil,Construction,1,2024-09-24,2024-09-28,4,4,0,1,Vendor_C,4.4,Unit Price,Autumn,Delivered,13,0,0,1,2024-10-07,9.0,Mild
ACT-00998,"Slab on Grade Concrete Pouring (excl. cargolift, axis AB and G-H)",A1,U00,C,Civil,Construction,1,2024-03-06,2024-03-08,2,3,1,0,Vendor_G,16.8,Unit Price,Spring,Delivered,20,3,0,0,2024-03-26,18.5,Severe
ACT-00999,Slab on Grade Concrete Pouring,A1,U00,D,Civil,Construction,1,2024-07-14,2024-07-26,12,6,0,10,Vendor_D,6.5,Lump Sum,Summer,Delivered,14,3,1,0,2024-08-06,11.2,Moderate
ACT-01000,Slab on Grade Concrete Pouring,A1,U00,E,Civil,Construction,1,2025-04-05,2025-04-10,5,6,0,6,Vendor_E,7.9,Lump Sum,Spring,Delivered,5,0,0,3,2025-04-16,5.9,Mild
ACT-01001,Slab on Grade Works (Axis 33-35),A1,U00,F,Civil,Construction,1,2024-08-18,2024-09-04,17,4,0,10,Vendor_D,4.8,Lump Sum,Summer,Delivered,6,2,0,0,2024-09-10,6.4,Mild
ACT-01002,Slab on Grade Works,A1,U00,EXT,Civil,Construction,1,2025-06-20,2025-07-03,13,6,0,5,Vendor_B,-0.5,Unit Price,Summer,Ordered,23,0,1,0,2025-07-07,3.9,On Time
ACT-01003,CargoLift Slab on Grade Concrete Pouring,A1,U00,CL,Civil,Construction,1,2025-01-31,2025-02-04,4,4,1,0,Vendor_F,11.1,Lump Sum,Winter,Delivered,21,1,1,0,2025-02-21,17.2,Severe
ACT-01004,Axis A-B 9-23 Slab on Grade Pouring,A1,U00,AB,Civil,Construction,1,2024-07-30,2024-08-08,9,3,0,6,Vendor_A,-1.3,Lump Sum,Summer,Delivered,15,0,0,1,2024-08-06,-1.6,On Time
ACT-01005,Epoxy Works 0.00 Main Hall,A1,U00,B,Process,Construction,1,2024-05-29,2024-06-15,17,3,0,10,Vendor_G,15.1,Lump Sum,Spring,Not Ordered,18,3,2,1,2024-07-13,28.1,Severe
ACT-01006,Epoxy Works 0.00 Main Hall,A1,U00,A,Process,Construction,1,2025-01-19,2025-01-22,3,6,1,0,Vendor_B,-1.0,Lump Sum,Winter,Delivered,13,0,1,1,2025-01-28,6.1,Mild
ACT-01007,Epoxy Works 0.00 Main Hall,A1,U00,C,Process,Construction,1,2024-06-26,2024-07-01,5,1,0,19,Vendor_G,16.0,Time & Material,Summer,Delivered,20,2,0,2,2024-07-15,14.2,Moderate
ACT-01008,Epoxy Works 0.00 Main Hall,A1,U00,D,Process,Construction,1,2025-05-29,2025-06-03,5,3,1,0,Vendor_E,6.4,Time & Material,Spring,Ordered,17,1,2,1,2025-06-19,15.5,Moderate
ACT-01009,Epoxy Works 0.00 Main Hall,A1,U00,E,Process,Construction,1,2024-03-17,2024-04-03,17,5,1,0,Vendor_A,-1.1,Unit Price,Spring,Ordered,18,2,1,1,2024-04-13,10.1,Mild
ACT-01010,Epoxy Works 0.00 Main Hall,A1,U00,EXT,Process,Construction,1,2024-01-30,2024-02-09,10,3,0,2,Vendor_A,-0.2,Lump Sum,Winter,Delivered,8,0,1,1,2024-02-15,5.6,Mild
ACT-01011,Ground Beams - Precast Installation - Zone B,A1,L00,B,Civil,Installation,0,2024-05-13,2024-06-06,24,2,1,0,Vendor_A,-1.9,Lump Sum,Spring,Ordered,4,1,0,0,2024-06-11,5.0,On Time
ACT-01012,Ground Beams - Precast Installation - Zone A,A1,L00,A,Civil,Installation,0,2024-12-07,2024-12-20,13,6,0,3,Vendor_B,-0.7,Unit Price,Winter,Delivered,18,1,0,0,2024-12-20,0.1,On Time
ACT-01013,Ground Beams - Precast Installation - Zone C,A1,L00,C,Civil,Installation,0,2025-04-09,2025-04-18,9,6,0,7,Vendor_D,3.2,Lump Sum,Spring,Delivered,10,0,0,1,2025-04-19,0.9,On Time
ACT-01014,Ground Beams - Precast Installation - Zone D,A1,L00,D,Civil,Installation,0,2024-04-15,2024-05-01,16,3,1,0,Vendor_D,3.8,Lump Sum,Spring,Delivered,11,3,1,2,2024-05-12,11.3,Moderate
ACT-01015,Ground Beams - Precast Installation - Zone E,A1,L00,E,Civil,Installation,0,2024-11-25,2024-11-28,3,6,1,0,Vendor_D,3.9,Lump Sum,Autumn,Ordered,5,3,0,3,2024-12-10,11.9,Moderate
ACT-01016,Ground Beams - Precast Installation - Zone F & EXT,A1,L00,---,Civil,Installation,0,2024-04-01,2024-04-03,2,7,1,0,Vendor_A,-2.3,Lump Sum,Spring,Delivered,18,2,0,1,2024-04-05,1.8,On Time
ACT-01017,Vertical Bracings,A1,L01,---,Other,Construction,0,2024-11-14,2024-11-27,13,4,0,13,Vendor_A,-0.1,Lump Sum,Autumn,Delivered,6,1,1,3,2024-11-27,0.1,On Time
ACT-01018,Energy Center Staircase A-11 Axis Installation,A1,L01,B,Other,Installation,0,2024-01-24,2024-01-30,6,2,0,7,Vendor_E,8.1,Unit Price,Winter,Delivered,13,1,1,2,2024-02-09,9.8,Mild
ACT-01019,Energy Center Staircase A-23 Axis Installation,A1,L01,D,Other,Installation,0,2024-11-11,2024-11-17,6,3,0,8,Vendor_F,9.5,Lump Sum,Autumn,Ordered,19,1,0,0,2024-11-29,12.0,Moderate
ACT-01020,Cargo Lift Walls Installation,A1,L01,B,Other,Installation,0,2024-10-22,2024-10-28,6,8,1,0,Vendor_B,-0.6,Time & Material,Autumn,Delivered,6,3,0,0,2024-10-30,2.0,On Time
ACT-01021,Zone E - Internal Walls Installation,A1,L01,EXT,Other,Installation,0,2024-02-07,2024-02-19,12,4,1,0,Vendor_A,-0.2,Lump Sum,Winter,Delivered,11,3,2,0,2024-02-28,8.6,Mild
ACT-01022,Zone E - Paintmix Area (Axis 28-30) Walls Installation,A1,L01,E,Process,Installation,0,2025-01-21,2025-02-11,21,6,0,4,Vendor_B,-0.8,Lump Sum,Winter,Ordered,6,2,0,2,2025-02-15,4.2,On Time
ACT-01023,Internal Steel Stairs in Zone B,A1,L00,B,Civil,Construction,0,2024-11-19,2024-11-22,3,6,0,4,Vendor_C,1.0,Unit Price,Autumn,Ordered,21,1,0,0,2024-11-30,8.4,Mild
ACT-01024,Internal Steel Stairs in Zone C,A1,L00,C,Civil,Construction,0,2024-12-16,2024-12-23,7,2,0,16,Vendor_D,4.3,Lump Sum,Winter,Delivered,15,2,0,1,2024-12-23,-0.5,On Time
ACT-01025,Internal Steel Stairs in Zone D,A1,L00,D,Civil,Construction,0,2024-10-27,2024-10-29,2,4,0,10,Vendor_C,1.2,Lump Sum,Autumn,Delivered,6,0,0,0,2024-10-29,0.5,On Time
ACT-01026,Canopy Steel Works in A Zone,A1,L00,A,Civil,Construction,0,2025-02-07,2025-02-28,21,2,0,1,Vendor_F,13.1,Lump Sum,Winter,Delivered,15,3,1,1,2025-03-10,10.5,Mild
ACT-01027,Canopy Steel Works in E Zone,A1,L00,E,Civil,Construction,0,2024-10-24,2024-11-01,8,4,0,1,Vendor_C,2.5,Lump Sum,Autumn,Ordered,16,1,1,0,2024-11-10,8.6,Mild
ACT-01028,"Installation of Precast Columns (Prioritised Columns F-9-11,B-11)",A1,---,B.0,Civil,Installation,0,2025-05-27,2025-06-03,7,8,1,0,Vendor_B,0.8,Unit Price,Spring,Delivered,19,1,0,1,2025-06-07,4.4,On Time
ACT-01029,Installation of Precast Columns,A1,---,B,Civil,Installation,0,2025-06-07,2025-06-13,6,3,0,5,Vendor_B,0.5,Lump Sum,Summer,Delivered,8,0,0,0,2025-06-12,-0.7,On Time
ACT-01030,Installation of Precast Columns,A1,---,A,Civil,Installation,0,2025-02-10,2025-02-20,10,7,0,10,Vendor_C,2.9,Lump Sum,Winter,Ordered,8,2,0,0,2025-02-25,4.9,On Time
ACT-01031,Installation of Precast Columns,A1,---,C,Civil,Installation,0,2025-05-21,2025-05-31,10,3,0,0,Vendor_E,7.8,Lump Sum,Spring,Ordered,15,0,0,0,2025-06-05,4.6,On Time
ACT-01032,Installation of Precast Columns,A1,---,D,Civil,Installation,0,2025-05-27,2025-06-26,30,4,0,8,Vendor_F,10.5,Lump Sum,Spring,Delivered,6,3,1,0,2025-07-10,13.9,Moderate
ACT-01033,Installation of Precast Columns,A1,---,E,Civil,Installation,0,2024-06-04,2024-06-11,7,7,1,0,Vendor_B,-1.1,Unit Price,Summer,Ordered,10,0,0,2,2024-06-15,4.2,On Time
ACT-01034,Precast Columns,A1,---,F,Civil,Construction,0,2025-07-04,2025-07-23,19,3,0,3,Vendor_A,-1.6,Time & Material,Summer,Delivered,9,3,0,2,2025-07-30,6.7,Mild
ACT-01035,Precast Columns (Axis 32-35 A-D),A1,---,EXT,Civil,Construction,0,2024-06-07,2024-06-18,11,6,1,0,Vendor_F,10.7,Unit Price,Summer,Delivered,16,0,1,0,2024-06-28,10.5,Mild
ACT-01036,Installation of Precast Main Beams,A1,L01,B,Civil,Installation,0,2024-01-25,2024-02-10,16,7,1,0,Vendor_B,1.0,Lump Sum,Winter,Delivered,14,2,0,1,2024-02-13,3.3,On Time
ACT-01037,Installation of Precast Main Beams,A1,L01,C,Civil,Installation,0,2025-06-17,2025-07-10,23,8,0,13,Vendor_F,11.9,Time & Material,Summer,Ordered,11,0,0,0,2025-07-24,14.3,Moderate
ACT-01038,Installation of Precast Main Beams,A1,L01,A,Civil,Installation,0,2024-05-14,2024-05-23,9,4,1,0,Vendor_D,4.5,Unit Price,Spring,Not Ordered,18,1,0,0,2024-06-10,18.4,Severe
ACT-01039,Installation of Precast Main Beams,A1,L01,D,Civil,Installation,0,2024-11-25,2024-12-13,18,7,0,3,Vendor_C,2.1,Unit Price,Autumn,Ordered,12,2,0,1,2024-12-20,7.4,Mild
ACT-01040,Installation of Precast Main Beams,A1,L01,E,Civil,Installation,0,2025-06-22,2025-06-29,7,3,1,0,Vendor_A,-2.2,Unit Price,Summer,Delivered,17,1,0,1,2025-06-25,-3.8,On Time
ACT-01041,Installation of Precast Main Beams,A1,L01,F,Civil,Installation,0,2024-02-10,2024-02-22,12,6,0,4,Vendor_E,6.6,Unit Price,Winter,Delivered,11,0,1,0,2024-02-27,5.4,Mild
ACT-01042,Precast Beams (Axis 32-35 A-D),A1,L01,EXT,Civil,Construction,0,2024-06-08,2024-06-15,7,2,1,0,Vendor_F,9.2,Unit Price,Summer,Ordered,7,0,2,0,2024-06-30,14.9,Moderate
ACT-01043,Installation of Secondary Beams,A1,L01,B,Civil,Installation,0,2024-12-08,2025-01-11,34,4,0,19,Vendor_C,1.4,Lump Sum,Winter,In Transit,8,2,0,1,2025-01-20,9.0,Mild
ACT-01044,Installation of Secondary Beams,A1,L01,A,Civil,Installation,0,2025-03-01,2025-03-12,11,3,1,0,Vendor_C,2.3,Lump Sum,Spring,Delivered,10,0,0,0,2025-03-15,2.9,On Time
ACT-01045,Installation of Secondary Beams,A1,L01,C,Civil,Installation,0,2025-03-25,2025-03-30,5,6,0,5,Vendor_E,8.2,Time & Material,Spring,Delivered,13,0,0,1,2025-04-12,13.3,Moderate
ACT-01046,Installation of Secondary Beams,A1,L01,D,Civil,Installation,0,2025-05-06,2025-05-18,12,7,1,0,Vendor_C,1.3,Lump Sum,Spring,Not Ordered,7,3,0,0,2025-05-30,12.5,Moderate
ACT-01047,Installation of Secondary Beams,A1,L01,E,Civil,Installation,0,2024-04-14,2024-04-23,9,5,0,13,Vendor_E,8.6,Lump Sum,Spring,Delivered,19,1,0,1,2024-04-29,6.2,Mild
ACT-01048,Installation of Secondary Beams,A1,L01,F,Civil,Installation,0,2024-08-01,2024-08-10,9,2,1,0,Vendor_A,0.5,Lump Sum,Summer,Delivered,14,2,0,2,2024-08-13,2.9,On Time
ACT-01049,Zone B - Axis A-B Installation of Secondary Beams,A1,L01,B,Civil,Installation,0,2025-02-03,2025-02-10,7,4,0,8,Vendor_F,11.9,Lump Sum,Winter,In Transit,15,2,0,0,2025-02-28,18.4,Severe
ACT-01050,Zone C - Axis A-B Installation of Secondary Beams,A1,L01,C,Civil,Installation,0,2025-02-04,2025-02-22,18,8,0,9,Vendor_B,1.7,Unit Price,Winter,Ordered,17,3,1,0,2025-03-06,12.2,Moderate
ACT-01051,Zone A - Axis A-D / 00 Installation of Secondary Beams,A1,L01,A,Civil,Installation,0,2024-06-29,2024-07-03,4,3,1,0,Vendor_A,-1.9,Unit Price,Summer,Delivered,13,3,0,0,2024-07-06,2.6,On Time
ACT-01052,Zone B&C - Around Cargo Lift,A1,L01,C,Other,Construction,0,2024-06-27,2024-07-05,8,5,0,12,Vendor_A,-2.4,Unit Price,Summer,Delivered,12,3,0,1,2024-07-03,-2.0,On Time
ACT-01053,Extension - Secondary Beams over Internal Walls (+10.00 / Axis 32-35 A-D),A1,L01,EXT,Civil,Construction,0,2024-07-06,2024-07-25,19,3,0,3,Vendor_F,11.9,Lump Sum,Summer,Ordered,13,0,0,1,2024-08-13,18.7,Severe
ACT-01054,Precast WindColumns Installation - Zone B1,A1,---,B1,Civil,Installation,0,2025-05-10,2025-05-25,15,7,1,0,Vendor_A,0.4,Lump Sum,Spring,Delivered,7,1,0,1,2025-05-30,4.9,On Time
ACT-01055,Precast WindColumns Installation - Zone A1,A1,---,A1,Civil,Installation,0,2025-05-20,2025-05-30,10,4,1,0,Vendor_G,17.7,Lump Sum,Spring,Ordered,10,1,1,2,2025-06-21,22.4,Severe
ACT-01056,Precast WindColumns Installation - Zone C1,A1,---,C1,Civil,Installation,0,2024-01-23,2024-01-29,6,5,0,11,Vendor_D,2.8,Lump Sum,Winter,Delivered,17,0,0,0,2024-02-04,6.4,Mild
ACT-01057,Precast WindColumns Installation - Zone D1,A1,---,D1,Civil,Installation,0,2024-07-08,2024-07-17,9,7,1,0,Vendor_E,7.6,Time & Material,Summer,Delivered,10,2,0,1,2024-08-01,14.9,Moderate
ACT-01058,Precast WindColumns Installation - Zone E1,A1,---,E1,Civil,Installation,0,2024-08-13,2024-08-27,14,2,1,0,Vendor_E,6.4,Unit Price,Summer,Ordered,16,1,2,4,2024-09-10,13.5,Moderate
ACT-01059,Precast WindColumns Installation - Zone EXT (Axis 32-35 A-D),A1,---,EXT,Civil,Installation,0,2025-06-28,2025-06-30,2,3,0,12,Vendor_B,0.3,Lump Sum,Summer,Delivered,7,0,0,0,2025-06-29,-0.7,On Time
ACT-01060,Perimeter Beams Installation,A1,L01,B,Civil,Installation,0,2025-06-07,2025-06-20,13,8,1,0,Vendor_F,11.8,Lump Sum,Summer,Delivered,19,0,0,0,2025-07-10,19.5,Severe
ACT-01061,Perimeter Beams Installation,A1,L01,A,Civil,Installation,0,2024-12-19,2025-01-06,18,3,0,9,Vendor_G,16.4,Time & Material,Winter,Ordered,7,0,1,0,2025-01-27,20.7,Severe
ACT-01062,Perimeter Beams Installation,A1,L01,C,Civil,Installation,0,2024-02-08,2024-02-09,1,4,0,13,Vendor_C,0.5,Lump Sum,Winter,Delivered,18,1,1,1,2024-02-09,0.2,On Time
ACT-01063,Perimeter Beams Installation,A1,L01,D,Civil,Installation,0,2024-04-27,2024-05-01,4,6,0,2,Vendor_F,10.8,Lump Sum,Spring,Delivered,8,0,1,1,2024-05-13,11.8,Moderate
ACT-01064,Perimeter Beams Installation,A1,L01,E,Civil,Installation,0,2024-09-05,2024-09-25,20,4,0,1,Vendor_E,7.0,Unit Price,Autumn,In Transit,11,2,0,0,2024-10-03,8.4,Mild
ACT-01065,Perimeter Beams Installation,A1,L01,F,Civil,Installation,0,2025-06-15,2025-06-24,9,5,0,12,Vendor_D,5.4,Time & Material,Summer,In Transit,14,0,2,0,2025-07-06,12.5,Moderate
ACT-01066,Perimeter Beams Installation (Axis 32-35 A-D),A1,L01,EXT,Civil,Installation,0,2024-03-06,2024-03-24,18,8,0,3,Vendor_C,1.3,Lump Sum,Spring,Ordered,15,1,0,3,2024-03-29,4.9,On Time
ACT-01067,Installation of Filigree Panel,A1,L01,B,Architectural,Installation,0,2025-03-17,2025-04-07,21,2,1,0,Vendor_C,2.2,Lump Sum,Spring,Delivered,17,0,0,0,2025-04-09,2.0,On Time
ACT-01068,Installation of Filigree Panel,A1,L01,A,Architectural,Installation,0,2024-04-27,2024-04-28,1,5,0,1,Vendor_B,0.2,Lump Sum,Spring,Delivered,12,3,0,1,2024-05-03,5.0,On Time
ACT-01069,Installation of Filigree Panel,A1,L01,C,Architectural,Installation,0,2024-10-15,2024-11-04,20,6,1,0,Vendor_C,3.8,Unit Price,Autumn,In Transit,18,2,0,2,2024-11-15,10.7,Mild
